id,QID,titleSlug,title,url,topic,tags,difficulty,type,prompt,examples_json,constraints,function_signature,choices_json,answer,explanation
lc-1125,1125,smallest-sufficient-team,Smallest Sufficient Team,https://leetcode.com/problems/smallest-sufficient-team/,unknown,,unknown,coding,,,,,,,
lc-1126,1126,active-businesses,Active Businesses,https://leetcode.com/problems/active-businesses/,unknown,,unknown,coding,,,,,,,
lc-1127,1127,user-purchase-platform,User Purchase Platform,https://leetcode.com/problems/user-purchase-platform/,unknown,,unknown,coding,,,,,,,
lc-1128,1128,number-of-equivalent-domino-pairs,Number Of Equivalent Domino Pairs,https://leetcode.com/problems/number-of-equivalent-domino-pairs/,unknown,,unknown,coding,,,,,,,
lc-1129,1129,shortest-path-with-alternating-colors,Shortest Path With Alternating Colors,https://leetcode.com/problems/shortest-path-with-alternating-colors/,unknown,,unknown,coding,,,,,,,
lc-1130,1130,minimum-cost-tree-from-leaf-values,Minimum Cost Tree From Leaf Values,https://leetcode.com/problems/minimum-cost-tree-from-leaf-values/,tree,tree,unknown,coding,,,,,,,
lc-1131,1131,maximum-of-absolute-value-expression,Maximum Of Absolute Value Expression,https://leetcode.com/problems/maximum-of-absolute-value-expression/,unknown,,unknown,coding,,,,,,,
lc-1132,1132,reported-posts-ii,Reported Posts Ii,https://leetcode.com/problems/reported-posts-ii/,unknown,,unknown,coding,,,,,,,
lc-1133,1133,largest-unique-number,Largest Unique Number,https://leetcode.com/problems/largest-unique-number/,unknown,,unknown,coding,,,,,,,
lc-1134,1134,armstrong-number,Armstrong Number,https://leetcode.com/problems/armstrong-number/,unknown,,unknown,coding,,,,,,,
lc-1135,1135,connecting-cities-with-minimum-cost,Connecting Cities With Minimum Cost,https://leetcode.com/problems/connecting-cities-with-minimum-cost/,unknown,,unknown,coding,,,,,,,
lc-1136,1136,parallel-courses,Parallel Courses,https://leetcode.com/problems/parallel-courses/,unknown,,unknown,coding,,,,,,,
lc-1137,1137,n-th-tribonacci-number,N Th Tribonacci Number,https://leetcode.com/problems/n-th-tribonacci-number/,unknown,,unknown,coding,,,,,,,
lc-1138,1138,alphabet-board-path,Alphabet Board Path,https://leetcode.com/problems/alphabet-board-path/,unknown,,unknown,coding,,,,,,,
lc-1139,1139,largest-1-bordered-square,Largest 1 Bordered Square,https://leetcode.com/problems/largest-1-bordered-square/,unknown,,unknown,coding,,,,,,,
lc-1140,1140,stone-game-ii,Stone Game Ii,https://leetcode.com/problems/stone-game-ii/,unknown,,unknown,coding,,,,,,,
lc-1141,1141,user-activity-for-the-past-30-days-i,User Activity For The Past 30 Days I,https://leetcode.com/problems/user-activity-for-the-past-30-days-i/,unknown,,unknown,coding,,,,,,,
lc-1142,1142,user-activity-for-the-past-30-days-ii,User Activity For The Past 30 Days Ii,https://leetcode.com/problems/user-activity-for-the-past-30-days-ii/,unknown,,unknown,coding,,,,,,,
lc-1143,1143,longest-common-subsequence,Longest Common Subsequence,https://leetcode.com/problems/longest-common-subsequence/,unknown,,unknown,coding,,,,,,,
lc-1144,1144,decrease-elements-to-make-array-zigzag,Decrease Elements To Make Array Zigzag,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag/,arrays,arrays,unknown,coding,,,,,,,
lc-1145,1145,binary-tree-coloring-game,Binary Tree Coloring Game,https://leetcode.com/problems/binary-tree-coloring-game/,tree,tree,unknown,coding,,,,,,,
lc-1146,1146,snapshot-array,Snapshot Array,https://leetcode.com/problems/snapshot-array/,arrays,arrays,unknown,coding,,,,,,,
lc-1147,1147,longest-chunked-palindrome-decomposition,Longest Chunked Palindrome Decomposition,https://leetcode.com/problems/longest-chunked-palindrome-decomposition/,strings,strings,unknown,coding,,,,,,,
lc-1148,1148,article-views-i,Article Views I,https://leetcode.com/problems/article-views-i/,unknown,,unknown,coding,,,,,,,
lc-1149,1149,article-views-ii,Article Views Ii,https://leetcode.com/problems/article-views-ii/,unknown,,unknown,coding,,,,,,,
lc-1150,1150,check-if-a-number-is-majority-element-in-a-sorted-array,Check If A Number Is Majority Element In A Sorted Array,https://leetcode.com/problems/check-if-a-number-is-majority-element-in-a-sorted-array/,arrays,arrays,unknown,coding,,,,,,,
lc-1151,1151,minimum-swaps-to-group-all-1s-together,Minimum Swaps To Group All 1s Together,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together/,unknown,,unknown,coding,,,,,,,
lc-1152,1152,analyze-user-website-visit-pattern,Analyze User Website Visit Pattern,https://leetcode.com/problems/analyze-user-website-visit-pattern/,unknown,,unknown,coding,,,,,,,
lc-1153,1153,string-transforms-into-another-string,String Transforms Into Another String,https://leetcode.com/problems/string-transforms-into-another-string/,strings,strings,unknown,coding,,,,,,,
lc-1154,1154,day-of-the-year,Day Of The Year,https://leetcode.com/problems/day-of-the-year/,unknown,,unknown,coding,,,,,,,
lc-1155,1155,number-of-dice-rolls-with-target-sum,Number Of Dice Rolls With Target Sum,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum/,unknown,,unknown,coding,,,,,,,
lc-1156,1156,swap-for-longest-repeated-character-substring,Swap For Longest Repeated Character Substring,https://leetcode.com/problems/swap-for-longest-repeated-character-substring/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-1157,1157,online-majority-element-in-subarray,Online Majority Element In Subarray,https://leetcode.com/problems/online-majority-element-in-subarray/,arrays,arrays,unknown,coding,,,,,,,
lc-1158,1158,market-analysis-i,Market Analysis I,https://leetcode.com/problems/market-analysis-i/,unknown,,unknown,coding,,,,,,,
lc-1159,1159,market-analysis-ii,Market Analysis Ii,https://leetcode.com/problems/market-analysis-ii/,unknown,,unknown,coding,,,,,,,
lc-1160,1160,find-words-that-can-be-formed-by-characters,Find Words That Can Be Formed By Characters,https://leetcode.com/problems/find-words-that-can-be-formed-by-characters/,unknown,,unknown,coding,,,,,,,
lc-1161,1161,maximum-level-sum-of-a-binary-tree,Maximum Level Sum Of A Binary Tree,https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree/,tree,tree,unknown,coding,,,,,,,
lc-1162,1162,as-far-from-land-as-possible,As Far From Land As Possible,https://leetcode.com/problems/as-far-from-land-as-possible/,unknown,,unknown,coding,,,,,,,
lc-1163,1163,last-substring-in-lexicographical-order,Last Substring In Lexicographical Order,https://leetcode.com/problems/last-substring-in-lexicographical-order/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-1164,1164,product-price-at-a-given-date,Product Price At A Given Date,https://leetcode.com/problems/product-price-at-a-given-date/,unknown,,unknown,coding,,,,,,,
lc-1165,1165,single-row-keyboard,Single Row Keyboard,https://leetcode.com/problems/single-row-keyboard/,unknown,,unknown,coding,,,,,,,
lc-1166,1166,design-file-system,Design File System,https://leetcode.com/problems/design-file-system/,unknown,,unknown,coding,,,,,,,
lc-1167,1167,minimum-cost-to-connect-sticks,Minimum Cost To Connect Sticks,https://leetcode.com/problems/minimum-cost-to-connect-sticks/,unknown,,unknown,coding,,,,,,,
lc-1168,1168,optimize-water-distribution-in-a-village,Optimize Water Distribution In A Village,https://leetcode.com/problems/optimize-water-distribution-in-a-village/,unknown,,unknown,coding,,,,,,,
lc-1169,1169,invalid-transactions,Invalid Transactions,https://leetcode.com/problems/invalid-transactions/,unknown,,unknown,coding,,,,,,,
lc-1170,1170,compare-strings-by-frequency-of-the-smallest-character,Compare Strings By Frequency Of The Smallest Character,https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character/,strings,strings,unknown,coding,,,,,,,
lc-1171,1171,remove-zero-sum-consecutive-nodes-from-linked-list,Remove Zero Sum Consecutive Nodes From Linked List,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list/,linked_list,linked_list,unknown,coding,,,,,,,
lc-1172,1172,dinner-plate-stacks,Dinner Plate Stacks,https://leetcode.com/problems/dinner-plate-stacks/,unknown,,unknown,coding,,,,,,,
lc-1173,1173,immediate-food-delivery-i,Immediate Food Delivery I,https://leetcode.com/problems/immediate-food-delivery-i/,unknown,,unknown,coding,,,,,,,
lc-1174,1174,immediate-food-delivery-ii,Immediate Food Delivery Ii,https://leetcode.com/problems/immediate-food-delivery-ii/,unknown,,unknown,coding,,,,,,,
lc-1175,1175,prime-arrangements,Prime Arrangements,https://leetcode.com/problems/prime-arrangements/,unknown,,unknown,coding,,,,,,,
lc-1176,1176,diet-plan-performance,Diet Plan Performance,https://leetcode.com/problems/diet-plan-performance/,unknown,,unknown,coding,,,,,,,
lc-1177,1177,can-make-palindrome-from-substring,Can Make Palindrome From Substring,https://leetcode.com/problems/can-make-palindrome-from-substring/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-1178,1178,number-of-valid-words-for-each-puzzle,Number Of Valid Words For Each Puzzle,https://leetcode.com/problems/number-of-valid-words-for-each-puzzle/,unknown,,unknown,coding,,,,,,,
lc-1179,1179,reformat-department-table,Reformat Department Table,https://leetcode.com/problems/reformat-department-table/,unknown,,unknown,coding,,,,,,,
lc-1180,1180,count-substrings-with-only-one-distinct-letter,Count Substrings With Only One Distinct Letter,https://leetcode.com/problems/count-substrings-with-only-one-distinct-letter/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-1181,1181,before-and-after-puzzle,Before And After Puzzle,https://leetcode.com/problems/before-and-after-puzzle/,unknown,,unknown,coding,,,,,,,
lc-1182,1182,shortest-distance-to-target-color,Shortest Distance To Target Color,https://leetcode.com/problems/shortest-distance-to-target-color/,unknown,,unknown,coding,,,,,,,
lc-1183,1183,maximum-number-of-ones,Maximum Number Of Ones,https://leetcode.com/problems/maximum-number-of-ones/,unknown,,unknown,coding,,,,,,,
lc-1184,1184,distance-between-bus-stops,Distance Between Bus Stops,https://leetcode.com/problems/distance-between-bus-stops/,unknown,,unknown,coding,,,,,,,
lc-1185,1185,day-of-the-week,Day Of The Week,https://leetcode.com/problems/day-of-the-week/,unknown,,unknown,coding,,,,,,,
lc-1186,1186,maximum-subarray-sum-with-one-deletion,Maximum Subarray Sum With One Deletion,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion/,arrays,arrays,unknown,coding,,,,,,,
lc-1187,1187,make-array-strictly-increasing,Make Array Strictly Increasing,https://leetcode.com/problems/make-array-strictly-increasing/,arrays,arrays,unknown,coding,,,,,,,
lc-1188,1188,design-bounded-blocking-queue,Design Bounded Blocking Queue,https://leetcode.com/problems/design-bounded-blocking-queue/,unknown,,unknown,coding,,,,,,,
lc-1189,1189,maximum-number-of-balloons,Maximum Number Of Balloons,https://leetcode.com/problems/maximum-number-of-balloons/,unknown,,unknown,coding,,,,,,,
lc-1190,1190,reverse-substrings-between-each-pair-of-parentheses,Reverse Substrings Between Each Pair Of Parentheses,https://leetcode.com/problems/reverse-substrings-between-each-pair-of-parentheses/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-1191,1191,k-concatenation-maximum-sum,K Concatenation Maximum Sum,https://leetcode.com/problems/k-concatenation-maximum-sum/,unknown,,unknown,coding,,,,,,,
lc-1192,1192,critical-connections-in-a-network,Critical Connections In A Network,https://leetcode.com/problems/critical-connections-in-a-network/,unknown,,unknown,coding,,,,,,,
lc-1193,1193,monthly-transactions-i,Monthly Transactions I,https://leetcode.com/problems/monthly-transactions-i/,unknown,,unknown,coding,,,,,,,
lc-1194,1194,tournament-winners,Tournament Winners,https://leetcode.com/problems/tournament-winners/,unknown,,unknown,coding,,,,,,,
lc-1195,1195,fizz-buzz-multithreaded,Fizz Buzz Multithreaded,https://leetcode.com/problems/fizz-buzz-multithreaded/,unknown,,unknown,coding,,,,,,,
lc-1196,1196,how-many-apples-can-you-put-into-the-basket,How Many Apples Can You Put Into The Basket,https://leetcode.com/problems/how-many-apples-can-you-put-into-the-basket/,unknown,,unknown,coding,,,,,,,
lc-1197,1197,minimum-knight-moves,Minimum Knight Moves,https://leetcode.com/problems/minimum-knight-moves/,unknown,,unknown,coding,,,,,,,
lc-1198,1198,find-smallest-common-element-in-all-rows,Find Smallest Common Element In All Rows,https://leetcode.com/problems/find-smallest-common-element-in-all-rows/,unknown,,unknown,coding,,,,,,,
lc-1199,1199,minimum-time-to-build-blocks,Minimum Time To Build Blocks,https://leetcode.com/problems/minimum-time-to-build-blocks/,unknown,,unknown,coding,,,,,,,
lc-1200,1200,minimum-absolute-difference,Minimum Absolute Difference,https://leetcode.com/problems/minimum-absolute-difference/,unknown,,unknown,coding,,,,,,,
lc-1201,1201,ugly-number-iii,Ugly Number Iii,https://leetcode.com/problems/ugly-number-iii/,unknown,,unknown,coding,,,,,,,
lc-1202,1202,smallest-string-with-swaps,Smallest String With Swaps,https://leetcode.com/problems/smallest-string-with-swaps/,strings,strings,unknown,coding,,,,,,,
lc-1203,1203,sort-items-by-groups-respecting-dependencies,Sort Items By Groups Respecting Dependencies,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies/,unknown,,unknown,coding,,,,,,,
lc-1204,1204,last-person-to-fit-in-the-bus,Last Person To Fit In The Bus,https://leetcode.com/problems/last-person-to-fit-in-the-bus/,unknown,,unknown,coding,,,,,,,
lc-1205,1205,monthly-transactions-ii,Monthly Transactions Ii,https://leetcode.com/problems/monthly-transactions-ii/,unknown,,unknown,coding,,,,,,,
lc-1206,1206,design-skiplist,Design Skiplist,https://leetcode.com/problems/design-skiplist/,unknown,,unknown,coding,,,,,,,
lc-1207,1207,unique-number-of-occurrences,Unique Number Of Occurrences,https://leetcode.com/problems/unique-number-of-occurrences/,unknown,,unknown,coding,,,,,,,
lc-1208,1208,get-equal-substrings-within-budget,Get Equal Substrings Within Budget,https://leetcode.com/problems/get-equal-substrings-within-budget/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-1209,1209,remove-all-adjacent-duplicates-in-string-ii,Remove All Adjacent Duplicates In String Ii,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii/,strings,strings,unknown,coding,,,,,,,
lc-1210,1210,minimum-moves-to-reach-target-with-rotations,Minimum Moves To Reach Target With Rotations,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations/,unknown,,unknown,coding,,,,,,,
lc-1211,1211,queries-quality-and-percentage,Queries Quality And Percentage,https://leetcode.com/problems/queries-quality-and-percentage/,unknown,,unknown,coding,,,,,,,
lc-1212,1212,team-scores-in-football-tournament,Team Scores In Football Tournament,https://leetcode.com/problems/team-scores-in-football-tournament/,unknown,,unknown,coding,,,,,,,
lc-1213,1213,intersection-of-three-sorted-arrays,Intersection Of Three Sorted Arrays,https://leetcode.com/problems/intersection-of-three-sorted-arrays/,arrays,arrays,unknown,coding,,,,,,,
lc-1214,1214,two-sum-bsts,Two Sum Bsts,https://leetcode.com/problems/two-sum-bsts/,hashmap,"arrays,two_pointers,hashmap",unknown,coding,,,,,,,
lc-1215,1215,stepping-numbers,Stepping Numbers,https://leetcode.com/problems/stepping-numbers/,unknown,,unknown,coding,,,,,,,
lc-1216,1216,valid-palindrome-iii,Valid Palindrome Iii,https://leetcode.com/problems/valid-palindrome-iii/,strings,strings,unknown,coding,,,,,,,
lc-1217,1217,minimum-cost-to-move-chips-to-the-same-position,Minimum Cost To Move Chips To The Same Position,https://leetcode.com/problems/minimum-cost-to-move-chips-to-the-same-position/,unknown,,unknown,coding,,,,,,,
lc-1218,1218,longest-arithmetic-subsequence-of-given-difference,Longest Arithmetic Subsequence Of Given Difference,https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference/,unknown,,unknown,coding,,,,,,,
lc-1219,1219,path-with-maximum-gold,Path With Maximum Gold,https://leetcode.com/problems/path-with-maximum-gold/,unknown,,unknown,coding,,,,,,,
lc-1220,1220,count-vowels-permutation,Count Vowels Permutation,https://leetcode.com/problems/count-vowels-permutation/,unknown,,unknown,coding,,,,,,,
lc-1221,1221,split-a-string-in-balanced-strings,Split A String In Balanced Strings,https://leetcode.com/problems/split-a-string-in-balanced-strings/,strings,strings,unknown,coding,,,,,,,
lc-1222,1222,queens-that-can-attack-the-king,Queens That Can Attack The King,https://leetcode.com/problems/queens-that-can-attack-the-king/,unknown,,unknown,coding,,,,,,,
lc-1223,1223,dice-roll-simulation,Dice Roll Simulation,https://leetcode.com/problems/dice-roll-simulation/,unknown,,unknown,coding,,,,,,,
lc-1224,1224,maximum-equal-frequency,Maximum Equal Frequency,https://leetcode.com/problems/maximum-equal-frequency/,unknown,,unknown,coding,,,,,,,
lc-1225,1225,report-contiguous-dates,Report Contiguous Dates,https://leetcode.com/problems/report-contiguous-dates/,unknown,,unknown,coding,,,,,,,
lc-1226,1226,the-dining-philosophers,The Dining Philosophers,https://leetcode.com/problems/the-dining-philosophers/,unknown,,unknown,coding,,,,,,,
